1068,4,24,MAESTR¿A EN GESTI¿N AMBIENTAL DE SISTEMAS MARINO COSTEROS,104868,58,5,0,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1069,4,23,COMERCIO INTERNACIONAL Y FINANZAS,104914,58,3,0,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1070,4,23,ESPECIALIZACI¿N EN PERIODISMO DIGITAL,104975,30,4,4000000,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1071,4,23,ESPECIALIZACION EN GERENCIA DE MERCADEO,104976,58,4,5720000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1072,4,23,DISEÑO GRAFICO,343,9,3,4380000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1073,4,23,TECNOLOGIA EN GESTION DE EMPRESAS TURISTICAS,1162,34,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1074,4,23,ADMINISTRACION DE COMERCIO EXTERIOR,1164,34,3,0,12,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1075,4,23,ARQUITECTURA,1166,37,3,4380000,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1076,4,23,COMUNICACION SOCIAL Y PERIODISMO,2618,30,3,4380000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1077,4,23,ADMINISTRACION DE EMPRESAS,9007,34,3,0,0,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1078,4,23,ESPECIALIZACION EN ADMINISTRACION AMBIENTAL DE ZONAS COSTERAS,9802,37,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1079,4,23,ESPECIALIZACION EN URBANISMO,9807,37,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1080,4,23,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,10003,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1081,4,23,PUBLICIDAD,10767,8,3,4380000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1082,4,23,ESPECIALIZACION EN TRADUCCION INGLES/ESPAÑOL,11340,27,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1083,4,23,ESPECIALIZACION EN CONSERVACION Y RESTAURACION DEL PATRIMONIO ARQUITECTONICO,13161,37,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1084,4,23,ESPECIALIZACION EN GERENCIA FINANCIERA,13164,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1085,4,23,TECNOLOGIA EN ACUICULTURA,13229,2,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1086,4,23,TECNOLOGIA EN PRODUCCION DE RADIO Y TELEVISION,14877,30,2,2390000,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1087,4,23,TECNOLOGIA EN REALIZACION DE AUDIOVISUALES Y MULTIMEDIA,14878,4,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1088,4,23,ESPECIALIZACION EN GERENCIA DE MERCADEO,15590,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1089,4,23,ESPECIALIZACION EN GERENCIA DE TURISMO,15591,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1090,4,23,ADMINISTRACION DE EMPRESAS TURISTICAS,15695,34,3,0,11,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1091,4,23,PUBLICIDAD,16259,8,3,0,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1092,4,23,ESPECIALIZACION EN COMUNICACION PARA EL DESARROLLO,17665,30,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1093,4,23,MERCADEO,52307,34,3,0,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1094,4,23,RELACIONES INTERNACIONALES,52312,33,3,0,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1095,4,23,COMERCIO INTERNACIONAL,52357,36,3,0,9,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1096,4,23,PUBLICIDAD,52519,8,3,0,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
